,n,m,tau_a,tau_b,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b
2936,6.0,5.0,4.0,5.0,0.3333333333333333,0.6666666666666666,15600.0,15625.0,15600.0,1.0,0.9984
2937,6.0,5.0,4.0,5.0,0.3333333333333333,0.7777777777777777,15600.0,15625.0,15600.0,1.0,0.9984
2938,6.0,5.0,4.0,5.0,0.3333333333333333,0.8888888888888888,15600.0,15625.0,15600.0,1.0,0.9984
2939,6.0,5.0,4.0,5.0,0.3333333333333333,1.0,15600.0,15625.0,15600.0,1.0,0.9984
2940,6.0,5.0,4.0,5.0,0.4444444444444444,0.0,15360.0,15625.0,15360.0,1.0,0.98304
2941,6.0,5.0,4.0,5.0,0.4444444444444444,0.1111111111111111,15360.0,15625.0,15360.0,1.0,0.98304
2942,6.0,5.0,4.0,5.0,0.4444444444444444,0.2222222222222222,15360.0,15625.0,15360.0,1.0,0.98304
2943,6.0,5.0,4.0,5.0,0.4444444444444444,0.3333333333333333,15360.0,15625.0,15360.0,1.0,0.98304
2944,6.0,5.0,4.0,5.0,0.4444444444444444,0.4444444444444444,15360.0,15625.0,15360.0,1.0,0.98304
2945,6.0,5.0,4.0,5.0,0.4444444444444444,0.5555555555555556,15360.0,15625.0,15360.0,1.0,0.98304
2946,6.0,5.0,4.0,5.0,0.4444444444444444,0.6666666666666666,15360.0,15625.0,15360.0,1.0,0.98304
2947,6.0,5.0,4.0,5.0,0.4444444444444444,0.7777777777777777,15360.0,15625.0,15360.0,1.0,0.98304
2948,6.0,5.0,4.0,5.0,0.4444444444444444,0.8888888888888888,15360.0,15625.0,15360.0,1.0,0.98304
2949,6.0,5.0,4.0,5.0,0.4444444444444444,1.0,15360.0,15625.0,15360.0,1.0,0.98304
2950,6.0,5.0,4.0,5.0,0.5555555555555556,0.0,14080.0,15625.0,14080.0,1.0,0.90112
2951,6.0,5.0,4.0,5.0,0.5555555555555556,0.1111111111111111,14080.0,15625.0,14080.0,1.0,0.90112
2952,6.0,5.0,4.0,5.0,0.5555555555555556,0.2222222222222222,14080.0,15625.0,14080.0,1.0,0.90112
2953,6.0,5.0,4.0,5.0,0.5555555555555556,0.3333333333333333,14080.0,15625.0,14080.0,1.0,0.90112
2954,6.0,5.0,4.0,5.0,0.5555555555555556,0.4444444444444444,14080.0,15625.0,14080.0,1.0,0.90112
2955,6.0,5.0,4.0,5.0,0.5555555555555556,0.5555555555555556,14080.0,15625.0,14080.0,1.0,0.90112
2956,6.0,5.0,4.0,5.0,0.5555555555555556,0.6666666666666666,14080.0,15625.0,14080.0,1.0,0.90112
2957,6.0,5.0,4.0,5.0,0.5555555555555556,0.7777777777777777,14080.0,15625.0,14080.0,1.0,0.90112
2958,6.0,5.0,4.0,5.0,0.5555555555555556,0.8888888888888888,14080.0,15625.0,14080.0,1.0,0.90112
2959,6.0,5.0,4.0,5.0,0.5555555555555556,1.0,14080.0,15625.0,14080.0,1.0,0.90112
2960,6.0,5.0,4.0,5.0,0.6666666666666666,0.0,14080.0,15625.0,14080.0,1.0,0.90112
2961,6.0,5.0,4.0,5.0,0.6666666666666666,0.1111111111111111,14080.0,15625.0,14080.0,1.0,0.90112
2962,6.0,5.0,4.0,5.0,0.6666666666666666,0.2222222222222222,14080.0,15625.0,14080.0,1.0,0.90112
2963,6.0,5.0,4.0,5.0,0.6666666666666666,0.3333333333333333,14080.0,15625.0,14080.0,1.0,0.90112
2964,6.0,5.0,4.0,5.0,0.6666666666666666,0.4444444444444444,14080.0,15625.0,14080.0,1.0,0.90112
2965,6.0,5.0,4.0,5.0,0.6666666666666666,0.5555555555555556,14080.0,15625.0,14080.0,1.0,0.90112
2966,6.0,5.0,4.0,5.0,0.6666666666666666,0.6666666666666666,14080.0,15625.0,14080.0,1.0,0.90112
2967,6.0,5.0,4.0,5.0,0.6666666666666666,0.7777777777777777,14080.0,15625.0,14080.0,1.0,0.90112
2968,6.0,5.0,4.0,5.0,0.6666666666666666,0.8888888888888888,14080.0,15625.0,14080.0,1.0,0.90112
2969,6.0,5.0,4.0,5.0,0.6666666666666666,1.0,14080.0,15625.0,14080.0,1.0,0.90112
2970,6.0,5.0,4.0,5.0,0.7777777777777777,0.0,10240.0,15625.0,10240.0,1.0,0.65536
2971,6.0,5.0,4.0,5.0,0.7777777777777777,0.1111111111111111,10240.0,15625.0,10240.0,1.0,0.65536
2972,6.0,5.0,4.0,5.0,0.7777777777777777,0.2222222222222222,10240.0,15625.0,10240.0,1.0,0.65536
2973,6.0,5.0,4.0,5.0,0.7777777777777777,0.3333333333333333,10240.0,15625.0,10240.0,1.0,0.65536
2974,6.0,5.0,4.0,5.0,0.7777777777777777,0.4444444444444444,10240.0,15625.0,10240.0,1.0,0.65536
2975,6.0,5.0,4.0,5.0,0.7777777777777777,0.5555555555555556,10240.0,15625.0,10240.0,1.0,0.65536
2976,6.0,5.0,4.0,5.0,0.7777777777777777,0.6666666666666666,10240.0,15625.0,10240.0,1.0,0.65536
2977,6.0,5.0,4.0,5.0,0.7777777777777777,0.7777777777777777,10240.0,15625.0,10240.0,1.0,0.65536
2978,6.0,5.0,4.0,5.0,0.7777777777777777,0.8888888888888888,10240.0,15625.0,10240.0,1.0,0.65536
2979,6.0,5.0,4.0,5.0,0.7777777777777777,1.0,10240.0,15625.0,10240.0,1.0,0.65536
2980,6.0,5.0,4.0,5.0,0.8888888888888888,0.0,4096.0,15625.0,4096.0,1.0,0.262144
2981,6.0,5.0,4.0,5.0,0.8888888888888888,0.1111111111111111,4096.0,15625.0,4096.0,1.0,0.262144
2982,6.0,5.0,4.0,5.0,0.8888888888888888,0.2222222222222222,4096.0,15625.0,4096.0,1.0,0.262144
2983,6.0,5.0,4.0,5.0,0.8888888888888888,0.3333333333333333,4096.0,15625.0,4096.0,1.0,0.262144
2984,6.0,5.0,4.0,5.0,0.8888888888888888,0.4444444444444444,4096.0,15625.0,4096.0,1.0,0.262144
2985,6.0,5.0,4.0,5.0,0.8888888888888888,0.5555555555555556,4096.0,15625.0,4096.0,1.0,0.262144
2986,6.0,5.0,4.0,5.0,0.8888888888888888,0.6666666666666666,4096.0,15625.0,4096.0,1.0,0.262144
2987,6.0,5.0,4.0,5.0,0.8888888888888888,0.7777777777777777,4096.0,15625.0,4096.0,1.0,0.262144
2988,6.0,5.0,4.0,5.0,0.8888888888888888,0.8888888888888888,4096.0,15625.0,4096.0,1.0,0.262144
2989,6.0,5.0,4.0,5.0,0.8888888888888888,1.0,4096.0,15625.0,4096.0,1.0,0.262144
2990,6.0,5.0,4.0,5.0,1.0,0.0,4096.0,15625.0,4096.0,1.0,0.262144
2991,6.0,5.0,4.0,5.0,1.0,0.1111111111111111,4096.0,15625.0,4096.0,1.0,0.262144
2992,6.0,5.0,4.0,5.0,1.0,0.2222222222222222,4096.0,15625.0,4096.0,1.0,0.262144
2993,6.0,5.0,4.0,5.0,1.0,0.3333333333333333,4096.0,15625.0,4096.0,1.0,0.262144
2994,6.0,5.0,4.0,5.0,1.0,0.4444444444444444,4096.0,15625.0,4096.0,1.0,0.262144
2995,6.0,5.0,4.0,5.0,1.0,0.5555555555555556,4096.0,15625.0,4096.0,1.0,0.262144
2996,6.0,5.0,4.0,5.0,1.0,0.6666666666666666,4096.0,15625.0,4096.0,1.0,0.262144
2997,6.0,5.0,4.0,5.0,1.0,0.7777777777777777,4096.0,15625.0,4096.0,1.0,0.262144
2998,6.0,5.0,4.0,5.0,1.0,0.8888888888888888,4096.0,15625.0,4096.0,1.0,0.262144
2999,6.0,5.0,4.0,5.0,1.0,1.0,4096.0,15625.0,4096.0,1.0,0.262144
3000,6.0,5.0,5.0,0.0,0.0,0.0,15625.0,15625.0,15625.0,1.0,1.0
3001,6.0,5.0,5.0,0.0,0.0,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3002,6.0,5.0,5.0,0.0,0.0,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3003,6.0,5.0,5.0,0.0,0.0,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3004,6.0,5.0,5.0,0.0,0.0,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3005,6.0,5.0,5.0,0.0,0.0,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3006,6.0,5.0,5.0,0.0,0.0,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3007,6.0,5.0,5.0,0.0,0.0,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3008,6.0,5.0,5.0,0.0,0.0,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3009,6.0,5.0,5.0,0.0,0.0,1.0,15625.0,15625.0,15625.0,1.0,1.0
3010,6.0,5.0,5.0,0.0,0.1111111111111111,0.0,15625.0,15625.0,15625.0,1.0,1.0
3011,6.0,5.0,5.0,0.0,0.1111111111111111,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3012,6.0,5.0,5.0,0.0,0.1111111111111111,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3013,6.0,5.0,5.0,0.0,0.1111111111111111,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3014,6.0,5.0,5.0,0.0,0.1111111111111111,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3015,6.0,5.0,5.0,0.0,0.1111111111111111,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3016,6.0,5.0,5.0,0.0,0.1111111111111111,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3017,6.0,5.0,5.0,0.0,0.1111111111111111,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3018,6.0,5.0,5.0,0.0,0.1111111111111111,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3019,6.0,5.0,5.0,0.0,0.1111111111111111,1.0,15625.0,15625.0,15625.0,1.0,1.0
3020,6.0,5.0,5.0,0.0,0.2222222222222222,0.0,15625.0,15625.0,15625.0,1.0,1.0
3021,6.0,5.0,5.0,0.0,0.2222222222222222,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3022,6.0,5.0,5.0,0.0,0.2222222222222222,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3023,6.0,5.0,5.0,0.0,0.2222222222222222,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3024,6.0,5.0,5.0,0.0,0.2222222222222222,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3025,6.0,5.0,5.0,0.0,0.2222222222222222,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3026,6.0,5.0,5.0,0.0,0.2222222222222222,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3027,6.0,5.0,5.0,0.0,0.2222222222222222,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3028,6.0,5.0,5.0,0.0,0.2222222222222222,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3029,6.0,5.0,5.0,0.0,0.2222222222222222,1.0,15625.0,15625.0,15625.0,1.0,1.0
3030,6.0,5.0,5.0,0.0,0.3333333333333333,0.0,15625.0,15625.0,15625.0,1.0,1.0
3031,6.0,5.0,5.0,0.0,0.3333333333333333,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3032,6.0,5.0,5.0,0.0,0.3333333333333333,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3033,6.0,5.0,5.0,0.0,0.3333333333333333,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3034,6.0,5.0,5.0,0.0,0.3333333333333333,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3035,6.0,5.0,5.0,0.0,0.3333333333333333,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3036,6.0,5.0,5.0,0.0,0.3333333333333333,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3037,6.0,5.0,5.0,0.0,0.3333333333333333,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3038,6.0,5.0,5.0,0.0,0.3333333333333333,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3039,6.0,5.0,5.0,0.0,0.3333333333333333,1.0,15625.0,15625.0,15625.0,1.0,1.0
3040,6.0,5.0,5.0,0.0,0.4444444444444444,0.0,15625.0,15625.0,15625.0,1.0,1.0
3041,6.0,5.0,5.0,0.0,0.4444444444444444,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3042,6.0,5.0,5.0,0.0,0.4444444444444444,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3043,6.0,5.0,5.0,0.0,0.4444444444444444,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3044,6.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3045,6.0,5.0,5.0,0.0,0.4444444444444444,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3046,6.0,5.0,5.0,0.0,0.4444444444444444,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3047,6.0,5.0,5.0,0.0,0.4444444444444444,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3048,6.0,5.0,5.0,0.0,0.4444444444444444,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3049,6.0,5.0,5.0,0.0,0.4444444444444444,1.0,15625.0,15625.0,15625.0,1.0,1.0
3050,6.0,5.0,5.0,0.0,0.5555555555555556,0.0,15625.0,15625.0,15625.0,1.0,1.0
3051,6.0,5.0,5.0,0.0,0.5555555555555556,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3052,6.0,5.0,5.0,0.0,0.5555555555555556,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3053,6.0,5.0,5.0,0.0,0.5555555555555556,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3054,6.0,5.0,5.0,0.0,0.5555555555555556,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3055,6.0,5.0,5.0,0.0,0.5555555555555556,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3056,6.0,5.0,5.0,0.0,0.5555555555555556,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3057,6.0,5.0,5.0,0.0,0.5555555555555556,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3058,6.0,5.0,5.0,0.0,0.5555555555555556,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3059,6.0,5.0,5.0,0.0,0.5555555555555556,1.0,15625.0,15625.0,15625.0,1.0,1.0
3060,6.0,5.0,5.0,0.0,0.6666666666666666,0.0,15625.0,15625.0,15625.0,1.0,1.0
3061,6.0,5.0,5.0,0.0,0.6666666666666666,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3062,6.0,5.0,5.0,0.0,0.6666666666666666,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3063,6.0,5.0,5.0,0.0,0.6666666666666666,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3064,6.0,5.0,5.0,0.0,0.6666666666666666,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3065,6.0,5.0,5.0,0.0,0.6666666666666666,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3066,6.0,5.0,5.0,0.0,0.6666666666666666,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3067,6.0,5.0,5.0,0.0,0.6666666666666666,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3068,6.0,5.0,5.0,0.0,0.6666666666666666,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3069,6.0,5.0,5.0,0.0,0.6666666666666666,1.0,15625.0,15625.0,15625.0,1.0,1.0
3070,6.0,5.0,5.0,0.0,0.7777777777777777,0.0,15625.0,15625.0,15625.0,1.0,1.0
3071,6.0,5.0,5.0,0.0,0.7777777777777777,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3072,6.0,5.0,5.0,0.0,0.7777777777777777,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3073,6.0,5.0,5.0,0.0,0.7777777777777777,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3074,6.0,5.0,5.0,0.0,0.7777777777777777,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3075,6.0,5.0,5.0,0.0,0.7777777777777777,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3076,6.0,5.0,5.0,0.0,0.7777777777777777,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3077,6.0,5.0,5.0,0.0,0.7777777777777777,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3078,6.0,5.0,5.0,0.0,0.7777777777777777,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3079,6.0,5.0,5.0,0.0,0.7777777777777777,1.0,15625.0,15625.0,15625.0,1.0,1.0
3080,6.0,5.0,5.0,0.0,0.8888888888888888,0.0,15625.0,15625.0,15625.0,1.0,1.0
3081,6.0,5.0,5.0,0.0,0.8888888888888888,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3082,6.0,5.0,5.0,0.0,0.8888888888888888,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3083,6.0,5.0,5.0,0.0,0.8888888888888888,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3084,6.0,5.0,5.0,0.0,0.8888888888888888,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3085,6.0,5.0,5.0,0.0,0.8888888888888888,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3086,6.0,5.0,5.0,0.0,0.8888888888888888,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3087,6.0,5.0,5.0,0.0,0.8888888888888888,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3088,6.0,5.0,5.0,0.0,0.8888888888888888,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3089,6.0,5.0,5.0,0.0,0.8888888888888888,1.0,15625.0,15625.0,15625.0,1.0,1.0
3090,6.0,5.0,5.0,0.0,1.0,0.0,15625.0,15625.0,15625.0,1.0,1.0
3091,6.0,5.0,5.0,0.0,1.0,0.1111111111111111,15625.0,15625.0,15625.0,1.0,1.0
3092,6.0,5.0,5.0,0.0,1.0,0.2222222222222222,15625.0,15625.0,15625.0,1.0,1.0
3093,6.0,5.0,5.0,0.0,1.0,0.3333333333333333,15625.0,15625.0,15625.0,1.0,1.0
3094,6.0,5.0,5.0,0.0,1.0,0.4444444444444444,15625.0,15625.0,15625.0,1.0,1.0
3095,6.0,5.0,5.0,0.0,1.0,0.5555555555555556,15625.0,15625.0,15625.0,1.0,1.0
3096,6.0,5.0,5.0,0.0,1.0,0.6666666666666666,15625.0,15625.0,15625.0,1.0,1.0
3097,6.0,5.0,5.0,0.0,1.0,0.7777777777777777,15625.0,15625.0,15625.0,1.0,1.0
3098,6.0,5.0,5.0,0.0,1.0,0.8888888888888888,15625.0,15625.0,15625.0,1.0,1.0
3099,6.0,5.0,5.0,0.0,1.0,1.0,15625.0,15625.0,15625.0,1.0,1.0
3100,6.0,5.0,5.0,1.0,0.0,0.0,15625.0,15625.0,15625.0,1.0,1.0
3101,6.0,5.0,5.0,1.0,0.0,0.1111111111111111,15625.0,15624.0,15624.0,0.999936,1.0
3102,6.0,5.0,5.0,1.0,0.0,0.2222222222222222,15625.0,15600.0,15600.0,0.9984,1.0
3103,6.0,5.0,5.0,1.0,0.0,0.3333333333333333,15625.0,15600.0,15600.0,0.9984,1.0
3104,6.0,5.0,5.0,1.0,0.0,0.4444444444444444,15625.0,15360.0,15360.0,0.98304,1.0
3105,6.0,5.0,5.0,1.0,0.0,0.5555555555555556,15625.0,14080.0,14080.0,0.90112,1.0
3106,6.0,5.0,5.0,1.0,0.0,0.6666666666666666,15625.0,14080.0,14080.0,0.90112,1.0
3107,6.0,5.0,5.0,1.0,0.0,0.7777777777777777,15625.0,10240.0,10240.0,0.65536,1.0
3108,6.0,5.0,5.0,1.0,0.0,0.8888888888888888,15625.0,4096.0,4096.0,0.262144,1.0
3109,6.0,5.0,5.0,1.0,0.0,1.0,15625.0,4096.0,4096.0,0.262144,1.0
3110,6.0,5.0,5.0,1.0,0.1111111111111111,0.0,15625.0,15625.0,15625.0,1.0,1.0
3111,6.0,5.0,5.0,1.0,0.1111111111111111,0.1111111111111111,15625.0,15624.0,15624.0,0.999936,1.0
3112,6.0,5.0,5.0,1.0,0.1111111111111111,0.2222222222222222,15625.0,15600.0,15600.0,0.9984,1.0
3113,6.0,5.0,5.0,1.0,0.1111111111111111,0.3333333333333333,15625.0,15600.0,15600.0,0.9984,1.0
3114,6.0,5.0,5.0,1.0,0.1111111111111111,0.4444444444444444,15625.0,15360.0,15360.0,0.98304,1.0
3115,6.0,5.0,5.0,1.0,0.1111111111111111,0.5555555555555556,15625.0,14080.0,14080.0,0.90112,1.0
3116,6.0,5.0,5.0,1.0,0.1111111111111111,0.6666666666666666,15625.0,14080.0,14080.0,0.90112,1.0
3117,6.0,5.0,5.0,1.0,0.1111111111111111,0.7777777777777777,15625.0,10240.0,10240.0,0.65536,1.0
3118,6.0,5.0,5.0,1.0,0.1111111111111111,0.8888888888888888,15625.0,4096.0,4096.0,0.262144,1.0
3119,6.0,5.0,5.0,1.0,0.1111111111111111,1.0,15625.0,4096.0,4096.0,0.262144,1.0
3120,6.0,5.0,5.0,1.0,0.2222222222222222,0.0,15625.0,15625.0,15625.0,1.0,1.0
3121,6.0,5.0,5.0,1.0,0.2222222222222222,0.1111111111111111,15625.0,15624.0,15624.0,0.999936,1.0
3122,6.0,5.0,5.0,1.0,0.2222222222222222,0.2222222222222222,15625.0,15600.0,15600.0,0.9984,1.0
3123,6.0,5.0,5.0,1.0,0.2222222222222222,0.3333333333333333,15625.0,15600.0,15600.0,0.9984,1.0
3124,6.0,5.0,5.0,1.0,0.2222222222222222,0.4444444444444444,15625.0,15360.0,15360.0,0.98304,1.0
3125,6.0,5.0,5.0,1.0,0.2222222222222222,0.5555555555555556,15625.0,14080.0,14080.0,0.90112,1.0
3126,6.0,5.0,5.0,1.0,0.2222222222222222,0.6666666666666666,15625.0,14080.0,14080.0,0.90112,1.0
3127,6.0,5.0,5.0,1.0,0.2222222222222222,0.7777777777777777,15625.0,10240.0,10240.0,0.65536,1.0
3128,6.0,5.0,5.0,1.0,0.2222222222222222,0.8888888888888888,15625.0,4096.0,4096.0,0.262144,1.0
3129,6.0,5.0,5.0,1.0,0.2222222222222222,1.0,15625.0,4096.0,4096.0,0.262144,1.0
3130,6.0,5.0,5.0,1.0,0.3333333333333333,0.0,15625.0,15625.0,15625.0,1.0,1.0
3131,6.0,5.0,5.0,1.0,0.3333333333333333,0.1111111111111111,15625.0,15624.0,15624.0,0.999936,1.0
3132,6.0,5.0,5.0,1.0,0.3333333333333333,0.2222222222222222,15625.0,15600.0,15600.0,0.9984,1.0
3133,6.0,5.0,5.0,1.0,0.3333333333333333,0.3333333333333333,15625.0,15600.0,15600.0,0.9984,1.0
3134,6.0,5.0,5.0,1.0,0.3333333333333333,0.4444444444444444,15625.0,15360.0,15360.0,0.98304,1.0
3135,6.0,5.0,5.0,1.0,0.3333333333333333,0.5555555555555556,15625.0,14080.0,14080.0,0.90112,1.0
3136,6.0,5.0,5.0,1.0,0.3333333333333333,0.6666666666666666,15625.0,14080.0,14080.0,0.90112,1.0
3137,6.0,5.0,5.0,1.0,0.3333333333333333,0.7777777777777777,15625.0,10240.0,10240.0,0.65536,1.0
3138,6.0,5.0,5.0,1.0,0.3333333333333333,0.8888888888888888,15625.0,4096.0,4096.0,0.262144,1.0
3139,6.0,5.0,5.0,1.0,0.3333333333333333,1.0,15625.0,4096.0,4096.0,0.262144,1.0
3140,6.0,5.0,5.0,1.0,0.4444444444444444,0.0,15625.0,15625.0,15625.0,1.0,1.0
3141,6.0,5.0,5.0,1.0,0.4444444444444444,0.1111111111111111,15625.0,15624.0,15624.0,0.999936,1.0
3142,6.0,5.0,5.0,1.0,0.4444444444444444,0.2222222222222222,15625.0,15600.0,15600.0,0.9984,1.0
3143,6.0,5.0,5.0,1.0,0.4444444444444444,0.3333333333333333,15625.0,15600.0,15600.0,0.9984,1.0
3144,6.0,5.0,5.0,1.0,0.4444444444444444,0.4444444444444444,15625.0,15360.0,15360.0,0.98304,1.0
3145,6.0,5.0,5.0,1.0,0.4444444444444444,0.5555555555555556,15625.0,14080.0,14080.0,0.90112,1.0
3146,6.0,5.0,5.0,1.0,0.4444444444444444,0.6666666666666666,15625.0,14080.0,14080.0,0.90112,1.0
3147,6.0,5.0,5.0,1.0,0.4444444444444444,0.7777777777777777,15625.0,10240.0,10240.0,0.65536,1.0
3148,6.0,5.0,5.0,1.0,0.4444444444444444,0.8888888888888888,15625.0,4096.0,4096.0,0.262144,1.0
3149,6.0,5.0,5.0,1.0,0.4444444444444444,1.0,15625.0,4096.0,4096.0,0.262144,1.0
3150,6.0,5.0,5.0,1.0,0.5555555555555556,0.0,15625.0,15625.0,15625.0,1.0,1.0
3151,6.0,5.0,5.0,1.0,0.5555555555555556,0.1111111111111111,15625.0,15624.0,15624.0,0.999936,1.0
3152,6.0,5.0,5.0,1.0,0.5555555555555556,0.2222222222222222,15625.0,15600.0,15600.0,0.9984,1.0
3153,6.0,5.0,5.0,1.0,0.5555555555555556,0.3333333333333333,15625.0,15600.0,15600.0,0.9984,1.0
3154,6.0,5.0,5.0,1.0,0.5555555555555556,0.4444444444444444,15625.0,15360.0,15360.0,0.98304,1.0
3155,6.0,5.0,5.0,1.0,0.5555555555555556,0.5555555555555556,15625.0,14080.0,14080.0,0.90112,1.0
3156,6.0,5.0,5.0,1.0,0.5555555555555556,0.6666666666666666,15625.0,14080.0,14080.0,0.90112,1.0
3157,6.0,5.0,5.0,1.0,0.5555555555555556,0.7777777777777777,15625.0,10240.0,10240.0,0.65536,1.0
3158,6.0,5.0,5.0,1.0,0.5555555555555556,0.8888888888888888,15625.0,4096.0,4096.0,0.262144,1.0
3159,6.0,5.0,5.0,1.0,0.5555555555555556,1.0,15625.0,4096.0,4096.0,0.262144,1.0
3160,6.0,5.0,5.0,1.0,0.6666666666666666,0.0,15625.0,15625.0,15625.0,1.0,1.0
3161,6.0,5.0,5.0,1.0,0.6666666666666666,0.1111111111111111,15625.0,15624.0,15624.0,0.999936,1.0
3162,6.0,5.0,5.0,1.0,0.6666666666666666,0.2222222222222222,15625.0,15600.0,15600.0,0.9984,1.0
3163,6.0,5.0,5.0,1.0,0.6666666666666666,0.3333333333333333,15625.0,15600.0,15600.0,0.9984,1.0
3164,6.0,5.0,5.0,1.0,0.6666666666666666,0.4444444444444444,15625.0,15360.0,15360.0,0.98304,1.0
3165,6.0,5.0,5.0,1.0,0.6666666666666666,0.5555555555555556,15625.0,14080.0,14080.0,0.90112,1.0
3166,6.0,5.0,5.0,1.0,0.6666666666666666,0.6666666666666666,15625.0,14080.0,14080.0,0.90112,1.0
3167,6.0,5.0,5.0,1.0,0.6666666666666666,0.7777777777777777,15625.0,10240.0,10240.0,0.65536,1.0
3168,6.0,5.0,5.0,1.0,0.6666666666666666,0.8888888888888888,15625.0,4096.0,4096.0,0.262144,1.0
3169,6.0,5.0,5.0,1.0,0.6666666666666666,1.0,15625.0,4096.0,4096.0,0.262144,1.0
3170,6.0,5.0,5.0,1.0,0.7777777777777777,0.0,15625.0,15625.0,15625.0,1.0,1.0
3171,6.0,5.0,5.0,1.0,0.7777777777777777,0.1111111111111111,15625.0,15624.0,15624.0,0.999936,1.0
3172,6.0,5.0,5.0,1.0,0.7777777777777777,0.2222222222222222,15625.0,15600.0,15600.0,0.9984,1.0
