n,m,tau_a,tau_b,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,bin_a,asym_difficulty
7.0,9.0,0.0,3.0,0.8888888888888888,0.8888888888888888,4782969.0,279936.0,279936.0,0.058527663465935076,1.0,"(0.05, 0.1]",-0.9414723365340649
7.0,9.0,1.0,0.0,0.5555555555555556,0.7777777777777777,19321.0,3932160.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,5.0,0.1111111111111111,0.1111111111111111,4782969.0,4704844.0,4704844.0,0.98366600327119,1.0,"(0.95, 1.0]",-0.016333996728809974
7.0,9.0,0.0,0.0,0.1111111111111111,1.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,1.0,0.8888888888888888,0.0,1.0,4782969.0,1.0,1.0,2.0907515812876894e-07,"(0.95, 1.0]",0.9999997909248419
7.0,9.0,0.0,1.0,0.4444444444444444,0.2222222222222222,4782969.0,4782912.0,4782912.0,0.9999880827159868,1.0,"(0.95, 1.0]",-1.1917284013174267e-05
7.0,9.0,0.0,2.0,0.6666666666666666,0.5555555555555556,4782969.0,4554697.0,4554697.0,0.9522739955036296,1.0,"(0.95, 1.0]",-0.04772600449637043
7.0,9.0,0.0,6.0,0.3333333333333333,0.4444444444444444,4782969.0,828873.0,828873.0,0.17329675354366714,1.0,"(0.15, 0.2]",-0.8267032464563329
7.0,9.0,1.0,3.0,0.0,0.3333333333333333,4782969.0,4566456.0,4566456.0,0.9547325102880658,1.0,"(0.95, 1.0]",-0.04526748971193417
7.0,9.0,0.0,0.0,0.2222222222222222,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,5.0,0.1111111111111111,0.2222222222222222,4782969.0,4267344.0,4267344.0,0.8921956215898535,1.0,"(0.85, 0.9]",-0.10780437841014645
7.0,9.0,0.0,3.0,0.8888888888888888,1.0,4782969.0,279936.0,279936.0,0.058527663465935076,1.0,"(0.05, 0.1]",-0.9414723365340649
7.0,9.0,1.0,1.0,0.8888888888888888,0.1111111111111111,1.0,4782968.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,1.0,0.4444444444444444,0.3333333333333333,4782969.0,4781568.0,4781568.0,0.9997070857034616,1.0,"(0.95, 1.0]",-0.0002929142965384379
7.0,9.0,0.0,6.0,0.3333333333333333,0.5555555555555556,4782969.0,828873.0,828873.0,0.17329675354366714,1.0,"(0.15, 0.2]",-0.8267032464563329
7.0,9.0,0.0,2.0,0.6666666666666666,0.6666666666666666,4782969.0,3882417.0,3882417.0,0.8117169481968208,1.0,"(0.8, 0.85]",-0.18828305180317917
7.0,9.0,1.0,3.0,0.0,0.4444444444444444,4782969.0,3954096.0,3954096.0,0.8267032464563329,1.0,"(0.8, 0.85]",-0.17329675354366714
7.0,9.0,1.0,0.0,0.5555555555555556,0.8888888888888888,19321.0,2097152.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,0.0,0.2222222222222222,0.1111111111111111,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,3.0,1.0,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,6.0,0.3333333333333333,0.6666666666666666,4782969.0,216513.0,216513.0,0.045267489711934165,1.0,"(-0.001, 0.05]",-0.9547325102880658
7.0,9.0,0.0,5.0,0.1111111111111111,0.3333333333333333,4782969.0,3217344.0,3217344.0,0.6726667055546459,1.0,"(0.65, 0.7]",-0.3273332944453541
7.0,9.0,0.0,1.0,0.4444444444444444,0.4444444444444444,4782969.0,4763648.0,4763648.0,0.995960458869794,1.0,"(0.95, 1.0]",-0.0040395411302059925
7.0,9.0,1.0,1.0,0.8888888888888888,0.2222222222222222,1.0,4782912.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,2.0,0.6666666666666666,0.7777777777777777,4782969.0,2470629.0,2470629.0,0.5165471488525224,1.0,"(0.5, 0.55]",-0.4834528511474776
7.0,9.0,1.0,3.0,0.0,0.5555555555555556,4782969.0,3954096.0,3954096.0,0.8267032464563329,1.0,"(0.8, 0.85]",-0.17329675354366714
7.0,9.0,1.0,0.0,0.5555555555555556,1.0,19321.0,2097152.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,3.0,1.0,0.1111111111111111,4782969.0,4780782.0,4780782.0,0.9995427526291724,1.0,"(0.95, 1.0]",-0.00045724737082764033
7.0,9.0,0.0,6.0,0.3333333333333333,0.7777777777777777,4782969.0,32805.0,32805.0,0.006858710562414266,1.0,"(-0.001, 0.05]",-0.9931412894375857
7.0,9.0,0.0,0.0,0.2222222222222222,0.2222222222222222,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,5.0,0.1111111111111111,0.4444444444444444,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,0.0,1.0,0.4444444444444444,0.5555555555555556,4782969.0,4763648.0,4763648.0,0.995960458869794,1.0,"(0.95, 1.0]",-0.0040395411302059925
7.0,9.0,1.0,1.0,0.8888888888888888,0.3333333333333333,1.0,4781568.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,0.0,0.6666666666666666,0.0,1401.0,4782969.0,1401.0,1.0,0.00029291429653840534,"(0.95, 1.0]",0.9997070857034616
7.0,9.0,1.0,3.0,0.0,0.6666666666666666,4782969.0,2729376.0,2729376.0,0.5706447187928669,1.0,"(0.55, 0.6]",-0.42935528120713307
7.0,9.0,0.0,2.0,0.6666666666666666,0.8888888888888888,4782969.0,823543.0,823543.0,0.1721823829508408,1.0,"(0.15, 0.2]",-0.8278176170491592
7.0,9.0,0.0,5.0,0.1111111111111111,0.5555555555555556,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,1.0,1.0,0.8888888888888888,0.4444444444444444,1.0,4763648.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,1.0,0.4444444444444444,0.6666666666666666,4782969.0,4620288.0,4620288.0,0.9659874442004536,1.0,"(0.95, 1.0]",-0.03401255579954643
7.0,9.0,0.0,0.0,0.2222222222222222,0.3333333333333333,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,6.0,0.3333333333333333,0.8888888888888888,4782969.0,2187.0,2187.0,0.00045724737082761767,1.0,"(-0.001, 0.05]",-0.9995427526291724
7.0,9.0,0.0,3.0,1.0,0.2222222222222222,4782969.0,4750164.0,4750164.0,0.9931412894375856,1.0,"(0.95, 1.0]",-0.006858710562414383
7.0,9.0,1.0,0.0,0.6666666666666666,0.1111111111111111,1401.0,4782968.0,1400.0,0.9992862241256244,0.0002927052825776798,"(0.95, 1.0]",0.9989935188430468
7.0,9.0,0.0,2.0,0.6666666666666666,1.0,4782969.0,823543.0,823543.0,0.1721823829508408,1.0,"(0.15, 0.2]",-0.8278176170491592
7.0,9.0,1.0,3.0,0.0,0.7777777777777777,4782969.0,1259712.0,1259712.0,0.26337448559670784,1.0,"(0.25, 0.3]",-0.7366255144032922
7.0,9.0,0.0,5.0,0.1111111111111111,0.6666666666666666,4782969.0,697344.0,697344.0,0.14579730707014826,1.0,"(0.1, 0.15]",-0.8542026929298517
7.0,9.0,0.0,1.0,0.4444444444444444,0.7777777777777777,4782969.0,3932160.0,3932160.0,0.8221169737876202,1.0,"(0.8, 0.85]",-0.17788302621237984
7.0,9.0,0.0,2.0,0.7777777777777777,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,6.0,0.3333333333333333,1.0,4782969.0,2187.0,2187.0,0.00045724737082761767,1.0,"(-0.001, 0.05]",-0.9995427526291724
7.0,9.0,1.0,0.0,0.6666666666666666,0.2222222222222222,1401.0,4782912.0,1344.0,0.9593147751605996,0.0002810003612861788,"(0.95, 1.0]",0.9590337747993134
7.0,9.0,0.0,0.0,0.2222222222222222,0.4444444444444444,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,1.0,0.8888888888888888,0.5555555555555556,1.0,4763648.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,3.0,1.0,0.3333333333333333,4782969.0,4566456.0,4566456.0,0.9547325102880658,1.0,"(0.95, 1.0]",-0.04526748971193417
7.0,9.0,1.0,3.0,0.0,0.8888888888888888,4782969.0,279936.0,279936.0,0.058527663465935076,1.0,"(0.05, 0.1]",-0.9414723365340649
7.0,9.0,0.0,5.0,0.1111111111111111,0.7777777777777777,4782969.0,159744.0,159744.0,0.03339850206012207,1.0,"(-0.001, 0.05]",-0.9666014979398779
7.0,9.0,0.0,6.0,0.4444444444444444,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,2.0,0.7777777777777777,0.1111111111111111,4782969.0,4782841.0,4782841.0,0.9999732383797596,1.0,"(0.95, 1.0]",-2.6761620240400852e-05
7.0,9.0,1.0,1.0,0.8888888888888888,0.6666666666666666,1.0,4620288.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1401.0,4781568.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,0.0,0.2222222222222222,0.5555555555555556,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,3.0,0.0,1.0,4782969.0,279936.0,279936.0,0.058527663465935076,1.0,"(0.05, 0.1]",-0.9414723365340649
7.0,9.0,0.0,3.0,1.0,0.4444444444444444,4782969.0,3954096.0,3954096.0,0.8267032464563329,1.0,"(0.8, 0.85]",-0.17329675354366714
7.0,9.0,0.0,1.0,0.4444444444444444,0.8888888888888888,4782969.0,2097152.0,2097152.0,0.4384623860200641,1.0,"(0.4, 0.45]",-0.561537613979936
7.0,9.0,0.0,5.0,0.1111111111111111,0.8888888888888888,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,0.0,6.0,0.4444444444444444,0.1111111111111111,4782969.0,4503033.0,4503033.0,0.9414723365340648,1.0,"(0.9, 0.95]",-0.05852766346593519
7.0,9.0,1.0,0.0,0.6666666666666666,0.4444444444444444,1401.0,4763648.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,1.0,0.8888888888888888,0.7777777777777777,1.0,3932160.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,0.0,0.2222222222222222,0.6666666666666666,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,2.0,0.7777777777777777,0.2222222222222222,4782969.0,4779705.0,4779705.0,0.9993175786838676,1.0,"(0.95, 1.0]",-0.0006824213161323867
7.0,9.0,1.0,3.0,0.1111111111111111,0.0,2685817.0,4782969.0,2685817.0,1.0,0.5615376139799358,"(0.95, 1.0]",0.43846238602006415
7.0,9.0,0.0,1.0,0.4444444444444444,1.0,4782969.0,2097152.0,2097152.0,0.4384623860200641,1.0,"(0.4, 0.45]",-0.561537613979936
7.0,9.0,0.0,3.0,1.0,0.5555555555555556,4782969.0,3954096.0,3954096.0,0.8267032464563329,1.0,"(0.8, 0.85]",-0.17329675354366714
7.0,9.0,0.0,5.0,0.1111111111111111,1.0,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,2097152.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,6.0,0.4444444444444444,0.2222222222222222,4782969.0,3523257.0,3523257.0,0.7366255144032922,1.0,"(0.7, 0.75]",-0.26337448559670784
7.0,9.0,0.0,0.0,0.2222222222222222,0.7777777777777777,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,3.0,0.1111111111111111,0.1111111111111111,2685817.0,4780782.0,2683758.0,0.9992333803829524,0.5613638103557117,"(0.95, 1.0]",0.4378695700272407
7.0,9.0,1.0,0.0,0.6666666666666666,0.5555555555555556,1401.0,4763648.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,1.0,0.5555555555555556,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,2.0,0.7777777777777777,0.3333333333333333,4782969.0,4746777.0,4746777.0,0.9924331518770036,1.0,"(0.95, 1.0]",-0.00756684812299635
7.0,9.0,0.0,3.0,1.0,0.6666666666666666,4782969.0,2729376.0,2729376.0,0.5706447187928669,1.0,"(0.55, 0.6]",-0.42935528120713307
7.0,9.0,0.0,5.0,0.2222222222222222,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,1.0,0.8888888888888888,1.0,1.0,2097152.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,3.0,0.1111111111111111,0.2222222222222222,2685817.0,4750164.0,2655828.0,0.9888343100069736,0.5591023804651797,"(0.95, 1.0]",0.42973192954179396
7.0,9.0,0.0,6.0,0.4444444444444444,0.3333333333333333,4782969.0,2053593.0,2053593.0,0.42935528120713307,1.0,"(0.4, 0.45]",-0.5706447187928669
7.0,9.0,0.0,2.0,0.7777777777777777,0.4444444444444444,4782969.0,4554697.0,4554697.0,0.9522739955036296,1.0,"(0.95, 1.0]",-0.04772600449637043
7.0,9.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1401.0,4620288.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,1.0,0.5555555555555556,0.1111111111111111,4782969.0,4782968.0,4782968.0,0.999999790924842,1.0,"(0.95, 1.0]",-2.0907515796420029e-07
7.0,9.0,0.0,0.0,0.2222222222222222,0.8888888888888888,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,3.0,1.0,0.7777777777777777,4782969.0,1259712.0,1259712.0,0.26337448559670784,1.0,"(0.25, 0.3]",-0.7366255144032922
7.0,9.0,1.0,1.0,1.0,0.0,1.0,4782969.0,1.0,1.0,2.0907515812876894e-07,"(0.95, 1.0]",0.9999997909248419
7.0,9.0,1.0,3.0,0.1111111111111111,0.3333333333333333,2685817.0,4566456.0,2496312.0,0.9294423261152938,0.5466628825504943,"(0.9, 0.95]",0.3827794435647994
7.0,9.0,0.0,6.0,0.4444444444444444,0.4444444444444444,4782969.0,828873.0,828873.0,0.17329675354366714,1.0,"(0.15, 0.2]",-0.8267032464563329
7.0,9.0,0.0,1.0,0.5555555555555556,0.2222222222222222,4782969.0,4782912.0,4782912.0,0.9999880827159868,1.0,"(0.95, 1.0]",-1.1917284013174267e-05
7.0,9.0,0.0,5.0,0.2222222222222222,0.1111111111111111,4782969.0,4704844.0,4704844.0,0.98366600327119,1.0,"(0.95, 1.0]",-0.016333996728809974
7.0,9.0,0.0,0.0,0.2222222222222222,1.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,2.0,0.7777777777777777,0.5555555555555556,4782969.0,4554697.0,4554697.0,0.9522739955036296,1.0,"(0.95, 1.0]",-0.04772600449637043
7.0,9.0,1.0,0.0,0.6666666666666666,0.7777777777777777,1401.0,3932160.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,3.0,1.0,0.8888888888888888,4782969.0,279936.0,279936.0,0.058527663465935076,1.0,"(0.05, 0.1]",-0.9414723365340649
7.0,9.0,0.0,6.0,0.4444444444444444,0.5555555555555556,4782969.0,828873.0,828873.0,0.17329675354366714,1.0,"(0.15, 0.2]",-0.8267032464563329
7.0,9.0,1.0,3.0,0.1111111111111111,0.4444444444444444,2685817.0,3954096.0,2004912.0,0.7464812382973226,0.5070468698787283,"(0.7, 0.75]",0.23943436841859433
7.0,9.0,1.0,1.0,1.0,0.1111111111111111,1.0,4782968.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,1.0,0.5555555555555556,0.3333333333333333,4782969.0,4781568.0,4781568.0,0.9997070857034616,1.0,"(0.95, 1.0]",-0.0002929142965384379
7.0,9.0,0.0,5.0,0.2222222222222222,0.2222222222222222,4782969.0,4267344.0,4267344.0,0.8921956215898535,1.0,"(0.85, 0.9]",-0.10780437841014645
7.0,9.0,0.0,0.0,0.3333333333333333,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,2.0,0.7777777777777777,0.6666666666666666,4782969.0,3882417.0,3882417.0,0.8117169481968208,1.0,"(0.8, 0.85]",-0.18828305180317917
7.0,9.0,1.0,0.0,0.6666666666666666,0.8888888888888888,1401.0,2097152.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,3.0,1.0,1.0,4782969.0,279936.0,279936.0,0.058527663465935076,1.0,"(0.05, 0.1]",-0.9414723365340649
7.0,9.0,0.0,1.0,0.5555555555555556,0.4444444444444444,4782969.0,4763648.0,4763648.0,0.995960458869794,1.0,"(0.95, 1.0]",-0.0040395411302059925
7.0,9.0,0.0,0.0,0.3333333333333333,0.1111111111111111,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,3.0,0.1111111111111111,0.5555555555555556,2685817.0,3954096.0,2004912.0,0.7464812382973226,0.5070468698787283,"(0.7, 0.75]",0.23943436841859433
7.0,9.0,0.0,6.0,0.4444444444444444,0.6666666666666666,4782969.0,216513.0,216513.0,0.045267489711934165,1.0,"(-0.001, 0.05]",-0.9547325102880658
7.0,9.0,1.0,1.0,1.0,0.2222222222222222,1.0,4782912.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,5.0,0.2222222222222222,0.3333333333333333,4782969.0,3217344.0,3217344.0,0.6726667055546459,1.0,"(0.65, 0.7]",-0.3273332944453541
7.0,9.0,0.0,2.0,0.7777777777777777,0.7777777777777777,4782969.0,2470629.0,2470629.0,0.5165471488525224,1.0,"(0.5, 0.55]",-0.4834528511474776
7.0,9.0,1.0,0.0,0.6666666666666666,1.0,1401.0,2097152.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,4.0,0.0,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,0.0,0.3333333333333333,0.2222222222222222,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,1.0,0.5555555555555556,0.5555555555555556,4782969.0,4763648.0,4763648.0,0.995960458869794,1.0,"(0.95, 1.0]",-0.0040395411302059925
7.0,9.0,1.0,3.0,0.1111111111111111,0.6666666666666666,2685817.0,2729376.0,1143072.0,0.4255956381242654,0.4188034188034188,"(0.4, 0.45]",0.00679221932084656
7.0,9.0,0.0,6.0,0.4444444444444444,0.7777777777777777,4782969.0,32805.0,32805.0,0.006858710562414266,1.0,"(-0.001, 0.05]",-0.9931412894375857
7.0,9.0,1.0,1.0,1.0,0.3333333333333333,1.0,4781568.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,2.0,0.7777777777777777,0.8888888888888888,4782969.0,823543.0,823543.0,0.1721823829508408,1.0,"(0.15, 0.2]",-0.8278176170491592
7.0,9.0,0.0,5.0,0.2222222222222222,0.4444444444444444,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,1.0,0.0,0.7777777777777777,0.0,57.0,4782969.0,57.0,1.0,1.1917284013339834e-05,"(0.95, 1.0]",0.9999880827159867
7.0,9.0,0.0,4.0,0.0,0.1111111111111111,4782969.0,4766585.0,4766585.0,0.9965745126092184,1.0,"(0.95, 1.0]",-0.003425487390781634
7.0,9.0,0.0,0.0,0.3333333333333333,0.3333333333333333,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,1.0,0.5555555555555556,0.6666666666666666,4782969.0,4620288.0,4620288.0,0.9659874442004536,1.0,"(0.95, 1.0]",-0.03401255579954643
7.0,9.0,1.0,3.0,0.1111111111111111,0.7777777777777777,2685817.0,1259712.0,326592.0,0.1215987537497901,0.25925925925925924,"(0.1, 0.15]",-0.13766050550946915
7.0,9.0,0.0,6.0,0.4444444444444444,0.8888888888888888,4782969.0,2187.0,2187.0,0.00045724737082761767,1.0,"(-0.001, 0.05]",-0.9995427526291724
7.0,9.0,1.0,1.0,1.0,0.4444444444444444,1.0,4763648.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,2.0,0.7777777777777777,1.0,4782969.0,823543.0,823543.0,0.1721823829508408,1.0,"(0.15, 0.2]",-0.8278176170491592
7.0,9.0,0.0,5.0,0.2222222222222222,0.5555555555555556,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,1.0,0.0,0.7777777777777777,0.1111111111111111,57.0,4782968.0,56.0,0.9824561403508772,1.1708211303107194e-05,"(0.95, 1.0]",0.9824444321395741
7.0,9.0,0.0,4.0,0.0,0.2222222222222222,4782969.0,4623225.0,4623225.0,0.966601497939878,1.0,"(0.95, 1.0]",-0.03339850206012196
7.0,9.0,0.0,0.0,0.3333333333333333,0.4444444444444444,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,3.0,0.1111111111111111,0.8888888888888888,2685817.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,6.0,0.4444444444444444,1.0,4782969.0,2187.0,2187.0,0.00045724737082761767,1.0,"(-0.001, 0.05]",-0.9995427526291724
7.0,9.0,0.0,1.0,0.5555555555555556,0.7777777777777777,4782969.0,3932160.0,3932160.0,0.8221169737876202,1.0,"(0.8, 0.85]",-0.17788302621237984
7.0,9.0,1.0,1.0,1.0,0.5555555555555556,1.0,4763648.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,2.0,0.8888888888888888,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,5.0,0.2222222222222222,0.6666666666666666,4782969.0,697344.0,697344.0,0.14579730707014826,1.0,"(0.1, 0.15]",-0.8542026929298517
7.0,9.0,1.0,0.0,0.7777777777777777,0.2222222222222222,57.0,4782912.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,4.0,0.0,0.3333333333333333,4782969.0,4085625.0,4085625.0,0.8542026929298517,1.0,"(0.85, 0.9]",-0.14579730707014826
7.0,9.0,0.0,0.0,0.3333333333333333,0.5555555555555556,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,1.0,0.5555555555555556,0.8888888888888888,4782969.0,2097152.0,2097152.0,0.4384623860200641,1.0,"(0.4, 0.45]",-0.561537613979936
7.0,9.0,1.0,1.0,1.0,0.6666666666666666,1.0,4620288.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,6.0,0.5555555555555556,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,3.0,0.1111111111111111,1.0,2685817.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,2.0,0.8888888888888888,0.1111111111111111,4782969.0,4782841.0,4782841.0,0.9999732383797596,1.0,"(0.95, 1.0]",-2.6761620240400852e-05
7.0,9.0,0.0,5.0,0.2222222222222222,0.7777777777777777,4782969.0,159744.0,159744.0,0.03339850206012207,1.0,"(-0.001, 0.05]",-0.9666014979398779
7.0,9.0,1.0,0.0,0.7777777777777777,0.3333333333333333,57.0,4781568.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,4.0,0.0,0.4444444444444444,4782969.0,2965625.0,2965625.0,0.6200385158256305,1.0,"(0.6, 0.65]",-0.3799614841743695
7.0,9.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,1.0,0.5555555555555556,1.0,4782969.0,2097152.0,2097152.0,0.4384623860200641,1.0,"(0.4, 0.45]",-0.561537613979936
7.0,9.0,0.0,6.0,0.5555555555555556,0.1111111111111111,4782969.0,4503033.0,4503033.0,0.9414723365340648,1.0,"(0.9, 0.95]",-0.05852766346593519
7.0,9.0,1.0,3.0,0.2222222222222222,0.0,850809.0,4782969.0,850809.0,1.0,0.1778830262123798,"(0.95, 1.0]",0.8221169737876202
7.0,9.0,1.0,1.0,1.0,0.7777777777777777,1.0,3932160.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,2.0,0.8888888888888888,0.2222222222222222,4782969.0,4779705.0,4779705.0,0.9993175786838676,1.0,"(0.95, 1.0]",-0.0006824213161323867
7.0,9.0,0.0,5.0,0.2222222222222222,0.8888888888888888,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,1.0,0.0,0.7777777777777777,0.4444444444444444,57.0,4763648.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,4.0,0.0,0.5555555555555556,4782969.0,2965625.0,2965625.0,0.6200385158256305,1.0,"(0.6, 0.65]",-0.3799614841743695
7.0,9.0,0.0,0.0,0.3333333333333333,0.7777777777777777,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,0.0,1.0,0.6666666666666666,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,3.0,0.2222222222222222,0.1111111111111111,850809.0,4780782.0,849198.0,0.9981065080411702,0.17762742580607105,"(0.95, 1.0]",0.8204790822350991
7.0,9.0,0.0,6.0,0.5555555555555556,0.2222222222222222,4782969.0,3523257.0,3523257.0,0.7366255144032922,1.0,"(0.7, 0.75]",-0.26337448559670784
7.0,9.0,1.0,1.0,1.0,0.8888888888888888,1.0,2097152.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,2.0,0.8888888888888888,0.3333333333333333,4782969.0,4746777.0,4746777.0,0.9924331518770036,1.0,"(0.95, 1.0]",-0.00756684812299635
7.0,9.0,0.0,5.0,0.2222222222222222,1.0,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,1.0,0.0,0.7777777777777777,0.5555555555555556,57.0,4763648.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,0.0,4.0,0.0,0.6666666666666666,4782969.0,1565625.0,1565625.0,0.3273332944453539,1.0,"(0.3, 0.35]",-0.672666705554646
7.0,9.0,0.0,1.0,0.6666666666666666,0.1111111111111111,4782969.0,4782968.0,4782968.0,0.999999790924842,1.0,"(0.95, 1.0]",-2.0907515796420029e-07
